id,gender,nativeName,acronym,penName,knownName.en,knownName.se,knownName.no,givenName.en,givenName.se,givenName.no,familyName.en,familyName.se,familyName.no,fullName.en,fullName.se,fullName.no,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.continent.en,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,wikipedia.slug,wikipedia.english,wikidata.id,wikidata.url,links.rel,links.href,links.action,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.country.en,death.place.country.no,death.place.country.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.continent.en,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,orgName.en,orgName.se,orgName.no,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.continent.en,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,birthCountry.en,birthCountry.no,birthCountry.se,birthCountryNow.en,birthCountryNow.no,birthCountryNow.se,birthContinent.en
61,male,NA,NA,NA,Max Born,Max Born,NA,Max,Max,NA,Born,Born,NA,Max Born,Max Born,NA,1882-12-11,Breslau,Breslau,Breslau,Germany,Tyskland,Tyskland,Wroclaw,Wroclaw,Wroclaw,Poland,Polen,Polen,Europe,"Breslau, Germany (now Wroclaw, Poland)","Breslau, Tyskland (nå Wroclaw, Polen)","Breslau, Tyskland (nu Wroclaw, Polen)",Max_Born,https://en.wikipedia.org/wiki/Max_Born,Q58978,https://www.wikidata.org/wiki/Q58978,laureate,https://api.nobelprize.org/2/laureate/61,Get,application/json,1970-01-05,Göttingen,Göttingen,Göttingen,West Germany,Vest-Tyskland,Västtyskland,Göttingen,Göttingen,Göttingen,Germany,Tyskland,Tyskland,Europe,"Göttingen, West Germany (now Germany)","Göttingen, Vest-Tyskland (nå Tyskland)","Göttingen, Västtyskland (nu Tyskland)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,male,NA,NA,NA,Max Delbrück,Max Delbrück,NA,Max,Max,NA,Delbrück,Delbrück,NA,Max Delbrück,Max Delbrück,NA,1906-09-04,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Europe,"Berlin, Germany","Berlin, Tyskland","Berlin, Tyskland",Max_Delbrück,https://en.wikipedia.org/wiki/Max_Delbrück,Q76807,https://www.wikidata.org/wiki/Q76807,laureate,https://api.nobelprize.org/2/laureate/391,Get,application/json,1981-03-09,"Pasadena, CA","Pasadena, CA","Pasadena, CA",USA,USA,USA,"Pasadena, CA","Pasadena, CA","Pasadena, CA",USA,USA,USA,North America,"Pasadena, CA, USA","Pasadena, CA, USA","Pasadena, CA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,male,NA,NA,NA,Max F. Perutz,Max F. Perutz,NA,Max F.,Max F.,NA,Perutz,Perutz,NA,Max Ferdinand Perutz,Max Ferdinand Perutz,NA,1914-05-19,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Europe,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",Max_Perutz,https://en.wikipedia.org/wiki/Max_Perutz,Q78480,https://www.wikidata.org/wiki/Q78480,laureate,https://api.nobelprize.org/2/laureate/226,Get,application/json,2002-02-06,Cambridge,Cambridge,Cambridge,United Kingdom,Storbritannia,Storbritannien,Cambridge,Cambridge,Cambridge,United Kingdom,Storbritannia,Storbritannien,Europe,"Cambridge, United Kingdom","Cambridge, Storbritannia","Cambridge, Storbritannien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,male,NA,NA,NA,Max Planck,Max Planck,NA,Max,Max,NA,Planck,Planck,NA,Max Karl Ernst Ludwig Planck,Max Karl Ernst Ludwig Planck,NA,1858-04-23,Kiel,Kiel,Kiel,Schleswig,Schleswig,Schleswig,Kiel,Kiel,Kiel,Germany,Tyskland,Tyskland,Europe,"Kiel, Schleswig (now Germany)","Kiel, Schleswig (nå Tyskland)","Kiel, Schleswig (nu Tyskland)",Max_Planck,https://en.wikipedia.org/wiki/Max_Planck,Q9021,https://www.wikidata.org/wiki/Q9021,laureate,https://api.nobelprize.org/2/laureate/23,Get,application/json,1947-10-04,Göttingen,Göttingen,Göttingen,West Germany,Vest-Tyskland,Västtyskland,Göttingen,Göttingen,Göttingen,Germany,Tyskland,Tyskland,Europe,"Göttingen, West Germany (now Germany)","Göttingen, Vest-Tyskland (nå Tyskland)","Göttingen, Västtyskland (nu Tyskland)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,male,NA,NA,NA,Max Theiler,Max Theiler,NA,Max,Max,NA,Theiler,Theiler,NA,Max Theiler,Max Theiler,NA,1899-01-30,Pretoria,Pretoria,Pretoria,South Africa,Sør-Afrika,Sydafrika,Pretoria,Pretoria,Pretoria,South Africa,Sør-Afrika,Sydafrika,Africa,"Pretoria, South Africa","Pretoria, Sør-Afrika","Pretoria, Sydafrika",Max_Theiler,https://en.wikipedia.org/wiki/Max_Theiler,Q46928,https://www.wikidata.org/wiki/Q46928,laureate,https://api.nobelprize.org/2/laureate/352,Get,application/json,1972-08-11,"New Haven, CT","New Haven, CT","New Haven, CT",USA,USA,USA,"New Haven, CT","New Haven, CT","New Haven, CT",USA,USA,USA,North America,"New Haven, CT, USA","New Haven, CT, USA","New Haven, CT, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,male,NA,NA,NA,Max von Laue,Max von Laue,NA,Max,Max,NA,von Laue,von Laue,NA,Max von Laue,Max von Laue,NA,1879-10-09,Pfaffendorf,Pfaffendorf,Pfaffendorf,Germany,Tyskland,Tyskland,Pfaffendorf,Pfaffendorf,Pfaffendorf,Germany,Tyskland,Tyskland,Europe,"Pfaffendorf, Germany","Pfaffendorf, Tyskland","Pfaffendorf, Tyskland",Max_von_Laue,https://en.wikipedia.org/wiki/Max_von_Laue,Q57067,https://www.wikidata.org/wiki/Q57067,laureate,https://api.nobelprize.org/2/laureate/19,Get,application/json,1960-04-23,Berlin,Berlin,Berlin,West Germany,Vest-Tyskland,Västtyskland,Berlin,Berlin,Berlin,Germany,Tyskland,Tyskland,Europe,"Berlin, West Germany (now Germany)","Berlin, Vest-Tyskland (nå Tyskland)","Berlin, Västtyskland (nu Tyskland)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,female,NA,NA,NA,May-Britt Moser,May-Britt Moser,NA,May-Britt,May-Britt,NA,Moser,Moser,NA,May-Britt Moser,May-Britt Moser,NA,1963-01-04,Fosnavåg,Fosnavåg,Fosnavåg,Norway,Norge,Norge,Fosnavåg,Fosnavåg,Fosnavåg,Norway,Norge,Norge,Europe,"Fosnavåg, Norway","Fosnavåg, Norge","Fosnavåg, Norge",May-Britt_Moser,https://en.wikipedia.org/wiki/May-Britt_Moser,Q6796222,https://www.wikidata.org/wiki/Q6796222,laureate,https://api.nobelprize.org/2/laureate/904,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,Médecins Sans Frontières,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Médecins_Sans_Frontières,https://en.wikipedia.org/wiki/Médecins_Sans_Frontières,Q49330,https://www.wikidata.org/wiki/Q49330,laureate,https://api.nobelprize.org/2/laureate/568,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Médecins Sans Frontières,Läkare utan gränser,NA,1971-00-00,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",NA,NA,NA,NA,NA,NA,NA
225,male,NA,NA,NA,Melvin Calvin,Melvin Calvin,NA,Melvin,Melvin,NA,Calvin,Calvin,NA,Melvin Calvin,Melvin Calvin,NA,1911-04-08,"St. Paul, MN","St. Paul, MN","St. Paul, MN",USA,USA,USA,"St. Paul, MN","St. Paul, MN","St. Paul, MN",USA,USA,USA,North America,"St. Paul, MN, USA","St. Paul, MN, USA","St. Paul, MN, USA",Melvin_Calvin,https://en.wikipedia.org/wiki/Melvin_Calvin,Q49347,https://www.wikidata.org/wiki/Q49347,laureate,https://api.nobelprize.org/2/laureate/225,Get,application/json,1997-01-08,"Berkeley, CA","Berkeley, CA","Berkeley, CA",USA,USA,USA,"Berkeley, CA","Berkeley, CA","Berkeley, CA",USA,USA,USA,North America,"Berkeley, CA, USA","Berkeley, CA, USA","Berkeley, CA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,male,NA,NA,NA,Melvin Schwartz,Melvin Schwartz,NA,Melvin,Melvin,NA,Schwartz,Schwartz,NA,Melvin Schwartz,Melvin Schwartz,NA,1932-11-02,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",Melvin_Schwartz,https://en.wikipedia.org/wiki/Melvin_Schwartz,Q189741,https://www.wikidata.org/wiki/Q189741,laureate,https://api.nobelprize.org/2/laureate/133,Get,application/json,2006-08-28,"Twin Falls, ID","Twin Falls, ID","Twin Falls, ID",USA,USA,USA,"Twin Falls, ID","Twin Falls, ID","Twin Falls, ID",USA,USA,USA,North America,"Twin Falls, ID, USA","Twin Falls, ID, USA","Twin Falls, ID, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,male,NA,NA,NA,Menachem Begin,Menachem Begin,NA,Menachem,Menachem,NA,Begin,Begin,NA,Menachem Begin,Menachem Begin,NA,1913-08-16,Brest Litovsk,Brest Litovsk,Brest Litovsk,Russian Empire,Det russiske imperiet,Kejsardömet Ryssland,Brest Litovsk,Brest Litovsk,Brest Litovsk,Belarus,Hviterussland,Vitryssland,Europe,"Brest Litovsk, Russian Empire (now Belarus)","Brest Litovsk, Det russiske imperiet (nå Hviterussland)","Brest Litovsk, Kejsardömet Ryssland (nu Vitryssland)",Menachem_Begin,https://en.wikipedia.org/wiki/Menachem_Begin,Q130873,https://www.wikidata.org/wiki/Q130873,laureate,https://api.nobelprize.org/2/laureate/539,Get,application/json,1992-03-09,Tel Aviv,Tel Aviv,Tel Aviv,Israel,Israel,Israel,Tel Aviv,Tel Aviv,Tel Aviv,Israel,Israel,Israel,Asia,"Tel Aviv, Israel","Tel Aviv, Israel","Tel Aviv, Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,male,NA,NA,NA,Merton H. Miller,Merton H. Miller,NA,Merton H.,Merton H.,NA,Miller,Miller,NA,Merton H. Miller,Merton H. Miller,NA,1923-05-16,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,"Boston, MA","Boston, MA","Boston, MA",USA,USA,USA,North America,"Boston, MA, USA","Boston, MA, USA","Boston, MA, USA",Merton_Miller,https://en.wikipedia.org/wiki/Merton_Miller,Q157255,https://www.wikidata.org/wiki/Q157255,laureate,https://api.nobelprize.org/2/laureate/705,Get,application/json,2000-06-03,"Chicago, IL","Chicago, IL","Chicago, IL",USA,USA,USA,"Chicago, IL","Chicago, IL","Chicago, IL",USA,USA,USA,North America,"Chicago, IL, USA","Chicago, IL, USA","Chicago, IL, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,male,NA,NA,NA,Michael Houghton,Michael Houghton,NA,Michael,Michael,NA,Houghton,Houghton,NA,Michael Houghton,Michael Houghton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michael_Houghton_(virologist),https://en.wikipedia.org/wiki/Michael_Houghton_(virologist),Q1927895,https://www.wikidata.org/wiki/Q1927895,laureate,https://api.nobelprize.org/2/laureate/986,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,Europe
984,male,NA,NA,NA,Michael Kremer,Michael Kremer,NA,Michael,Michael,NA,Kremer,Kremer,NA,Michael Kremer,Michael Kremer,NA,1964-11-12,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",Michael_Kremer,https://en.wikipedia.org/wiki/Michael_Kremer,Q1635006,https://www.wikidata.org/wiki/Q1635006,laureate,https://api.nobelprize.org/2/laureate/984,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,male,NA,NA,NA,Michael Levitt,Michael Levitt,NA,Michael,Michael,NA,Levitt,Levitt,NA,Michael Levitt,Michael Levitt,NA,1947-05-09,Pretoria,Pretoria,Pretoria,South Africa,Sør-Afrika,Sydafrika,Pretoria,Pretoria,Pretoria,South Africa,Sør-Afrika,Sydafrika,Africa,"Pretoria, South Africa","Pretoria, Sør-Afrika","Pretoria, Sydafrika",Michael_Levitt,https://en.wikipedia.org/wiki/Michael_Levitt,Q6832227,https://www.wikidata.org/wiki/Q6832227,laureate,https://api.nobelprize.org/2/laureate/890,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,male,NA,NA,NA,Michael Rosbash,Michael Rosbash,NA,Michael,Michael,NA,Rosbash,Rosbash,NA,Michael Rosbash,Michael Rosbash,NA,1944-03-07,"Kansas City, MO","Kansas City, MO","Kansas City, MO",USA,USA,USA,"Kansas City, MO","Kansas City, MO","Kansas City, MO",USA,USA,USA,North America,"Kansas City, MO, USA","Kansas City, MO, USA","Kansas City, MO, USA",Michael_Rosbash,https://en.wikipedia.org/wiki/Michael_Rosbash,Q1297741,https://www.wikidata.org/wiki/Q1297741,laureate,https://api.nobelprize.org/2/laureate/939,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,male,NA,NA,NA,Michael S. Brown,Michael S. Brown,NA,Michael S.,Michael S.,NA,Brown,Brown,NA,Michael S. Brown,Michael S. Brown,NA,1941-04-13,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",Michael_Stuart_Brown,https://en.wikipedia.org/wiki/Michael_Stuart_Brown,Q295684,https://www.wikidata.org/wiki/Q295684,laureate,https://api.nobelprize.org/2/laureate/432,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,male,NA,NA,NA,Michael Smith,Michael Smith,NA,Michael,Michael,NA,Smith,Smith,NA,Michael Smith,Michael Smith,NA,1932-04-26,Blackpool,Blackpool,Blackpool,United Kingdom,Storbritannia,Storbritannien,Blackpool,Blackpool,Blackpool,United Kingdom,Storbritannia,Storbritannien,Europe,"Blackpool, United Kingdom","Blackpool, Storbritannia","Blackpool, Storbritannien",Michael_Smith_(chemist),https://en.wikipedia.org/wiki/Michael_Smith_(chemist),Q232289,https://www.wikidata.org/wiki/Q232289,laureate,https://api.nobelprize.org/2/laureate/279,Get,application/json,2000-10-04,Vancouver,Vancouver,Vancouver,Canada,Canada,Kanada,Vancouver,Vancouver,Vancouver,Canada,Canada,Kanada,North America,"Vancouver, Canada","Vancouver, Canada","Vancouver, Kanada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,male,NA,NA,NA,Michael W. Young,Michael W. Young,NA,Michael W.,Michael W.,NA,Young,Young,NA,Michael W. Young,Michael W. Young,NA,1949-03-28,"Miami, FL","Miami, FL","Miami, FL",USA,USA,USA,"Miami, FL","Miami, FL","Miami, FL",USA,USA,USA,North America,"Miami, FL, USA","Miami, FL, USA","Miami, FL, USA",Michael_W._Young,https://en.wikipedia.org/wiki/Michael_W._Young,Q1929672,https://www.wikidata.org/wiki/Q1929672,laureate,https://api.nobelprize.org/2/laureate/940,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,male,NA,NA,NA,Michel Mayor,Michel Mayor,NA,Michel,Michel,NA,Mayor,Mayor,NA,Michel Mayor,Michel Mayor,NA,1942-01-12,Lausanne,Lausanne,Lausanne,Switzerland,Sveits,Schweiz,Lausanne,Lausanne,Lausanne,Switzerland,Sveits,Schweiz,Europe,"Lausanne, Switzerland","Lausanne, Sveits","Lausanne, Schweiz",Michel_Mayor,https://en.wikipedia.org/wiki/Michel_Mayor,Q123975,https://www.wikidata.org/wiki/Q123975,laureate,https://api.nobelprize.org/2/laureate/974,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,male,NA,NA,NA,Miguel Angel Asturias,Miguel Angel Asturias,NA,Miguel Angel,Miguel Angel,NA,Asturias,Asturias,NA,Miguel Angel Asturias,Miguel Angel Asturias,NA,1899-10-19,Guatemala City,Guatemala by,Guatemala City,Guatemala,Guatemala,Guatemala,Guatemala City,Guatemala by,Guatemala City,Guatemala,Guatemala,Guatemala,North America,"Guatemala City, Guatemala","Guatemala by, Guatemala","Guatemala City, Guatemala",Miguel_Ángel_Asturias,https://en.wikipedia.org/wiki/Miguel_Ángel_Asturias,Q75603,https://www.wikidata.org/wiki/Q75603,laureate,https://api.nobelprize.org/2/laureate/641,Get,application/json,1974-06-09,Madrid,Madrid,Madrid,Spain,Spania,Spanien,Madrid,Madrid,Madrid,Spain,Spania,Spanien,Europe,"Madrid, Spain","Madrid, Spania","Madrid, Spanien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,male,NA,NA,NA,Mikhail Gorbachev,Michail Gorbatjov,Mikhail Gorbatsjov,Mikhail,Mikhail,Mikhail ,Gorbachev,Gorbatjov,Gorbatsjov,Mikhail Sergeyevich Gorbachev,Michail Sergejevitsj Gorbatjov,Mikhail Sergejevitsj Gorbatsjov,1931-03-02,Privolnoye,Privolnoye,Privolnoye,USSR,Sovjet,Sovjetunionen,Privolnoye,Privolnoye,Privolnoye,Russia,Russland,Ryssland,Europe,"Privolnoye, USSR (now Russia)","Privolnoye, Sovjet (nå Russland)","Privolnoye, Sovjetunionen (nu Ryssland)",Mikhail_Gorbachev,https://en.wikipedia.org/wiki/Mikhail_Gorbachev,Q30487,https://www.wikidata.org/wiki/Q30487,laureate,https://api.nobelprize.org/2/laureate/552,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,male,NA,NA,NA,Mikhail Sholokhov,Michail Sjolochov,NA,Mikhail,Michail,NA,Sholokhov,Sjolochov,NA,Mikhail Aleksandrovich Sholokhov,Michail Aleksandrovitj Sjolochov,NA,1905-05-24,Veshenskaya,Veshenskaya,Veshenskaya,Russia,Russland,Ryssland,Veshenskaya,Veshenskaya,Veshenskaya,Russia,Russland,Ryssland,Europe,"Veshenskaya, Russia","Veshenskaya, Russland","Veshenskaya, Ryssland",Mikhail_Sholokhov,https://en.wikipedia.org/wiki/Mikhail_Sholokhov,Q42398,https://www.wikidata.org/wiki/Q42398,laureate,https://api.nobelprize.org/2/laureate/638,Get,application/json,1984-02-21,Veshenskaya,Veshenskaya,Veshenskaya,USSR,Sovjet,Sovjetunionen,Veshenskaya,Veshenskaya,Veshenskaya,Russia,Russland,Ryssland,Europe,"Veshenskaya, USSR (now Russia)","Veshenskaya, Sovjet (nå Russland)","Veshenskaya, Sovjetunionen (nu Ryssland)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,male,NA,NA,NA,Milton Friedman,Milton Friedman,NA,Milton,Milton,NA,Friedman,Friedman,NA,Milton Friedman,Milton Friedman,NA,1912-07-31,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY",USA,USA,USA,"Brooklyn, NY","Brooklyn, NY","Brooklyn, NY",USA,USA,USA,North America,"Brooklyn, NY, USA","Brooklyn, NY, USA","Brooklyn, NY, USA",Milton_Friedman,https://en.wikipedia.org/wiki/Milton_Friedman,Q47426,https://www.wikidata.org/wiki/Q47426,laureate,https://api.nobelprize.org/2/laureate/688,Get,application/json,2006-11-16,"San Francisco, CA","San Francisco, CA","San Francisco, CA",USA,USA,USA,"San Francisco, CA","San Francisco, CA","San Francisco, CA",USA,USA,USA,North America,"San Francisco, CA, USA","San Francisco, CA, USA","San Francisco, CA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,male,NA,NA,(pen-name of Guan Moye),Mo Yan,Mo Yan,NA,Mo,Mo,NA,Yan,Yan,NA,Mo Yan,Mo Yan,NA,1955-02-02,Gaomi,Gaomi,Gaomi,China,Kina,Kina,Gaomi,Gaomi,Gaomi,China,Kina,Kina,Asia,"Gaomi, China","Gaomi, Kina","Gaomi, Kina",Mo_Yan,https://en.wikipedia.org/wiki/Mo_Yan,Q8998,https://www.wikidata.org/wiki/Q8998,laureate,https://api.nobelprize.org/2/laureate/880,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,male,NA,NA,NA,Mohamed ElBaradei,Mohamed ElBaradei,NA,Mohamed,Mohamed,NA,ElBaradei,ElBaradei,NA,Mohamed ElBaradei,Mohamed ElBaradei,NA,1942-06-17,Cairo,Kairo,Kairo,Egypt,Egypt,Egypten,Cairo,Kairo,Kairo,Egypt,Egypt,Egypten,Africa,"Cairo, Egypt","Kairo, Egypt","Kairo, Egypten",Mohamed_ElBaradei,https://en.wikipedia.org/wiki/Mohamed_ElBaradei,Q133308,https://www.wikidata.org/wiki/Q133308,laureate,https://api.nobelprize.org/2/laureate/798,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,female,NA,NA,NA,Mother Teresa ,Moder Teresa,Mor Teresa,Anjezë Gonxhe,Anjezë Gonxhe,Anjezë Gonxhe,Bojaxhiu,Bojaxhiu,Bojaxhiu,Mother Teresa ,Moder Teresa,Mor Teresa,1910-08-26,Uskup,Uskup,Uskup,Ottoman Empire,Det osmanske riket,Ottoman Empire,Skopje,Skopje,Skopje,North Macedonia,Nord-Makedonia,Nordmakedonien,Europe,"Uskup, Ottoman Empire (now Skopje, North Macedonia)","Uskup, Det osmanske riket (nå Skopje, Nord-Makedonia)","Uskup, Ottoman Empire (nu Skopje, Nordmakedonien)",Mother_Teresa,https://en.wikipedia.org/wiki/Mother_Teresa,Q30547,https://www.wikidata.org/wiki/Q30547,laureate,https://api.nobelprize.org/2/laureate/540,Get,application/json,1997-09-05,Calcutta,Calcutta,Calcutta,India,India,Indien,Calcutta,Calcutta,Calcutta,India,India,Indien,Asia,"Calcutta, India","Calcutta, India","Calcutta, Indien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,male,NA,NA,NA,Muhammad Yunus,Muhammad Yunus,NA,Muhammad,Muhammad,NA,Yunus,Yunus,NA,Muhammad Yunus,Muhammad Yunus,NA,1940-06-28,Chittagong,Chittagong,Chittagong,British India,Britisk India,Brittiska Indien,Chittagong,Chittagong,Chittagong,Bangladesh,Bangladesh,Bangladesh,Asia,"Chittagong, British India (now Bangladesh)","Chittagong, Britisk India (nå Bangladesh)","Chittagong, Brittiska Indien (nu Bangladesh)",Muhammad_Yunus,https://en.wikipedia.org/wiki/Muhammad_Yunus,Q43969,https://www.wikidata.org/wiki/Q43969,laureate,https://api.nobelprize.org/2/laureate/809,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
